"COUNTRY","COUNTRY_GRP","SEX","YEAR","VALUE"
"","EU_MEMBERS","ALL","2009","0.98"
"","EU_MEMBERS","ALL","2010","0.93"
"","EU_MEMBERS","ALL","2011","0.9"
"","EU_MEMBERS","ALL","2012","0.86"
"","EU_MEMBERS","ALL","2013","0.82"
"","EU_MEMBERS","ALL","2014","0.74"
"","EU_MEMBERS","ALL","2015","0.72"
"","EU_MEMBERS","ALL","2016","0.65"
"","EU_MEMBERS","ALL","2017","0.64"
"","EU_MEMBERS","ALL","2018","0.65"
"","EU_MEMBERS","ALL","2019","0.63"
"","EU_MEMBERS","ALL","2020","0.62"
"","EU_MEMBERS","ALL","2021","0.61"
"FIN","","ALL","1969","2.76"
"FIN","","ALL","1970","2.13"
"FIN","","ALL","1971","2.88"
"FIN","","ALL","1972","3.35"
"FIN","","ALL","1973","2.76"
"FIN","","ALL","1974","2.63"
"FIN","","ALL","1975","3.71"
"FIN","","ALL","1976","3.33"
"FIN","","ALL","1977","2.9"
"FIN","","ALL","1978","3.11"
"FIN","","ALL","1979","2.66"
"FIN","","ALL","1980","3.34"
"FIN","","ALL","1981","2.74"
"FIN","","ALL","1982","2.87"
"FIN","","ALL","1983","3.05"
"FIN","","ALL","1984","2.74"
"FIN","","ALL","1985","2.67"
"FIN","","ALL","1986","3.21"
"FIN","","ALL","1987","2.67"
"FIN","","ALL","1988","2.74"
"FIN","","ALL","1989","3.1"
"FIN","","ALL","1990","3.14"
"FIN","","ALL","1991","2.95"
"FIN","","ALL","1992","3.3"
"FIN","","ALL","1993","3.18"
"FIN","","ALL","1994","3.17"
"FIN","","ALL","1995","2.88"
"FIN","","ALL","1996","3.29"
"FIN","","ALL","1997","2.64"
"FIN","","ALL","1998","2.32"
"FIN","","ALL","1999","2.67"
"FIN","","ALL","2000","2.59"
"FIN","","ALL","2001","2.85"
"FIN","","ALL","2002","2.57"
"FIN","","ALL","2003","1.84"
"FIN","","ALL","2004","2.42"
"FIN","","ALL","2005","1.96"
"FIN","","ALL","2006","1.94"
"FIN","","ALL","2007","2.15"
"FIN","","ALL","2008","2.21"
"FIN","","ALL","2009","1.9"
"FIN","","ALL","2010","1.88"
"FIN","","ALL","2011","1.86"
"FIN","","ALL","2012","1.36"
"FIN","","ALL","2013","1.47"
"FIN","","ALL","2014","1.45"
"FIN","","ALL","2016","1.09"
"FIN","","ALL","2017","1.06"
"FIN","","ALL","2018","1.2"
"FIN","","ALL","2019","1.12"
"FIN","","ALL","2020","1.33"
"FIN","","ALL","2021","1.17"
"FRA","","ALL","1968","0.76"
"FRA","","ALL","1969","0.87"
"FRA","","ALL","1970","0.77"
"FRA","","ALL","1971","0.8"
"FRA","","ALL","1972","0.9"
"FRA","","ALL","1973","0.84"
"FRA","","ALL","1974","0.99"
"FRA","","ALL","1975","1.05"
"FRA","","ALL","1976","0.93"
"FRA","","ALL","1977","1.01"
"FRA","","ALL","1978","1.03"
"FRA","","ALL","1979","1.1"
"FRA","","ALL","1980","1.01"
"FRA","","ALL","1981","1.03"
"FRA","","ALL","1982","1.14"
"FRA","","ALL","1983","1.26"
"FRA","","ALL","1984","1.34"
"FRA","","ALL","1985","1.27"
"FRA","","ALL","1986","1.19"
"FRA","","ALL","1987","1.09"
"FRA","","ALL","1988","1"
"FRA","","ALL","1989","1.14"
"FRA","","ALL","1990","1.07"
"FRA","","ALL","1991","1.08"
"FRA","","ALL","1992","1.02"
"FRA","","ALL","1993","1.07"
"FRA","","ALL","1994","1.11"
"FRA","","ALL","1995","1.05"
"FRA","","ALL","1996","1.02"
"FRA","","ALL","1997","0.93"
"FRA","","ALL","1998","0.74"
"FRA","","ALL","1999","0.71"
"FRA","","ALL","2000","0.85"
"FRA","","ALL","2001","0.82"
"FRA","","ALL","2002","0.8"
"FRA","","ALL","2003","0.74"
"FRA","","ALL","2004","0.74"
"FRA","","ALL","2005","0.71"
"FRA","","ALL","2006","0.68"
"FRA","","ALL","2007","0.59"
"FRA","","ALL","2008","0.68"
"FRA","","ALL","2009","0.73"
"FRA","","ALL","2010","0.64"
"FRA","","ALL","2011","0.63"
"FRA","","ALL","2012","0.62"
"FRA","","ALL","2013","0.62"
"FRA","","ALL","2014","0.45"
"FRA","","ALL","2017","0.39"
"FRA","","ALL","2018","0.61"
"GBR","","ALL","1968","0.74"
"GBR","","ALL","1969","0.75"
"GBR","","ALL","1970","0.77"
"GBR","","ALL","1971","0.9"
"GBR","","ALL","1972","0.96"
"GBR","","ALL","1973","1.25"
"GBR","","ALL","1974","1.41"
"GBR","","ALL","1975","1.39"
"GBR","","ALL","1976","1.58"
"GBR","","ALL","1977","1.44"
"GBR","","ALL","1978","1.47"
"GBR","","ALL","1979","1.25"
"GBR","","ALL","1980","0.99"
"GBR","","ALL","1981","0.68"
"GBR","","ALL","1982","0.92"
"GBR","","ALL","1983","0.87"
"GBR","","ALL","1984","0.91"
"GBR","","ALL","1985","0.84"
"GBR","","ALL","1986","0.81"
"GBR","","ALL","1987","0.94"
"GBR","","ALL","1988","1.01"
"GBR","","ALL","1989","1.09"
"GBR","","ALL","1990","0.72"
"GBR","","ALL","1991","0.73"
"GBR","","ALL","1992","0.87"
"GBR","","ALL","1993","1.22"
"GBR","","ALL","1994","1.02"
"GBR","","ALL","1995","0.99"
"GBR","","ALL","1996","0.85"
"GBR","","ALL","1997","0.68"
"GBR","","ALL","1998","0.7"
"GBR","","ALL","1999","0.75"
"GBR","","ALL","2000","1.03"
"GBR","","ALL","2001","0.41"
"GBR","","ALL","2002","0.44"
"GBR","","ALL","2003","0.46"
"GBR","","ALL","2004","0.49"
"GBR","","ALL","2005","0.42"
"GBR","","ALL","2006","0.43"
"GBR","","ALL","2007","0.39"
"GBR","","ALL","2008","0.34"
"GBR","","ALL","2009","0.3"
"GBR","","ALL","2010","0.29"
"GBR","","ALL","2011","0.3"
"GBR","","ALL","2012","0.24"
"GBR","","ALL","2013","0.23"
"GBR","","ALL","2014","0.2"
"GBR","","ALL","2015","0.19"
"GBR","","ALL","2016","0.18"
"GBR","","ALL","2017","0.5"
"GBR","","ALL","2018","0.58"
"GBR","","ALL","2019","0.46"
"GBR","","ALL","2020","0.31"
"GEO","","ALL","1981","3.29"
"GEO","","ALL","1982","2.54"
"GEO","","ALL","1985","2.39"
"GEO","","ALL","1986","2.06"
"GEO","","ALL","1987","2.64"
"GEO","","ALL","1988","2.92"
"GEO","","ALL","1989","4.33"
"GEO","","ALL","1990","2.86"
"GEO","","ALL","1991","1.4"
"GEO","","ALL","1992","0.18"
"GEO","","ALL","1994","0.19"
"GEO","","ALL","1995","0.02"
"GEO","","ALL","1996","0.4"
"GEO","","ALL","1997","1.66"
"GEO","","ALL","1998","3.78"
"GEO","","ALL","1999","3.47"
"GEO","","ALL","2000","3.28"
"GEO","","ALL","2001","4.05"
"GEO","","ALL","2004","2.5"
"GEO","","ALL","2005","1.32"
"GEO","","ALL","2006","1.16"
"GEO","","ALL","2007","1.06"
"GEO","","ALL","2009","0.6"
"GEO","","ALL","2010","0.32"
"GEO","","ALL","2011","0.37"
"GEO","","ALL","2012","0.8"
"GEO","","ALL","2013","0.92"
"GEO","","ALL","2014","2.1"
"GEO","","ALL","2015","1.76"
"GEO","","ALL","2016","1.71"
"GEO","","ALL","2017","1.34"
"GEO","","ALL","2018","1.69"
"GEO","","ALL","2019","1.35"
"GEO","","ALL","2020","1.66"
"GEO","","ALL","2021","1.38"
"GRC","","ALL","1968","0.77"
"GRC","","ALL","1969","0.74"
"GRC","","ALL","1970","0.6"
"GRC","","ALL","1971","0.59"
"GRC","","ALL","1972","0.53"
"GRC","","ALL","1973","0.77"
"GRC","","ALL","1974","0.58"
"GRC","","ALL","1975","0.81"
"GRC","","ALL","1976","0.67"
"GRC","","ALL","1977","0.65"
"GRC","","ALL","1978","0.72"
"GRC","","ALL","1979","0.71"
"GRC","","ALL","1980","0.69"
"GRC","","ALL","1981","0.85"
"GRC","","ALL","1982","0.91"
"GRC","","ALL","1983","0.81"
"GRC","","ALL","1984","0.94"
"GRC","","ALL","1985","1.06"
"GRC","","ALL","1986","0.93"
"GRC","","ALL","1987","0.78"
"GRC","","ALL","1988","1.07"
"GRC","","ALL","1989","0.81"
"GRC","","ALL","1990","1.02"
"GRC","","ALL","1991","1.4"
"GRC","","ALL","1992","1.19"
"GRC","","ALL","1993","1.26"
"GRC","","ALL","1994","1.11"
"GRC","","ALL","1995","1.25"
"GRC","","ALL","1996","1.49"
"GRC","","ALL","1997","1.47"
"GRC","","ALL","1998","1.26"
"GRC","","ALL","1999","1.13"
"GRC","","ALL","2000","1.04"
"GRC","","ALL","2001","0.96"
"GRC","","ALL","2002","0.69"
"GRC","","ALL","2003","1.04"
"GRC","","ALL","2004","0.84"
"GRC","","ALL","2005","0.97"
"GRC","","ALL","2006","0.77"
"GRC","","ALL","2007","1.06"
"GRC","","ALL","2008","1.22"
"GRC","","ALL","2009","1.33"
"GRC","","ALL","2010","1.36"
"GRC","","ALL","2011","1.49"
"GRC","","ALL","2012","1.38"
"GRC","","ALL","2014","0.97"
"GRC","","ALL","2015","0.8"
"GRC","","ALL","2016","0.73"
"GRC","","ALL","2017","0.79"
"GRC","","ALL","2018","0.98"
"GRC","","ALL","2019","0.83"
"GRC","","ALL","2020","0.78"
"HRV","","ALL","1985","2.4"
"HRV","","ALL","1986","2.41"
"HRV","","ALL","1987","2.55"
"HRV","","ALL","1988","2.04"
"HRV","","ALL","1989","2.24"
"HRV","","ALL","1990","2.7"
"HRV","","ALL","1991","3.72"
"HRV","","ALL","1992","4.9"
"HRV","","ALL","1993","4.7"
"HRV","","ALL","1994","3.29"
"HRV","","ALL","1995","3.25"
"HRV","","ALL","1996","2.93"
"HRV","","ALL","1997","2.74"
"HRV","","ALL","1998","3.26"
"HRV","","ALL","1999","2.79"
"HRV","","ALL","2000","2.62"
"HRV","","ALL","2001","1.89"
"HRV","","ALL","2002","1.38"
"HRV","","ALL","2003","1.54"
"HRV","","ALL","2004","1.72"
"HRV","","ALL","2005","1.27"
"HRV","","ALL","2006","1.75"
"HRV","","ALL","2007","1.41"
"HRV","","ALL","2008","1.62"
"HRV","","ALL","2009","1.2"
"HRV","","ALL","2010","1.29"
"HRV","","ALL","2011","1.04"
"HRV","","ALL","2012","1.16"
"HRV","","ALL","2013","1"
"HRV","","ALL","2014","0.8"
"HRV","","ALL","2015","0.79"
"HRV","","ALL","2016","1.11"
"HRV","","ALL","2017","1.18"
"HRV","","ALL","2019","0.72"
"HRV","","ALL","2020","0.85"
"HRV","","ALL","2021","0.71"
"HUN","","ALL","1969","2.29"
"HUN","","ALL","1970","1.98"
"HUN","","ALL","1971","2.13"
"HUN","","ALL","1972","2.19"
"HUN","","ALL","1973","2.27"
"HUN","","ALL","1974","1.95"
"HUN","","ALL","1975","2.03"
"HUN","","ALL","1976","2.08"
"HUN","","ALL","1977","2"
"HUN","","ALL","1978","2.2"
"HUN","","ALL","1979","2.3"
"HUN","","ALL","1980","2.59"
"HUN","","ALL","1981","2.59"
"HUN","","ALL","1982","2.46"
"HUN","","ALL","1983","2.49"
"HUN","","ALL","1984","2.62"
"HUN","","ALL","1985","2.65"
"HUN","","ALL","1986","2.86"
"HUN","","ALL","1987","2.56"
"HUN","","ALL","1988","2.73"
"HUN","","ALL","1989","2.88"
"HUN","","ALL","1990","3.07"
"HUN","","ALL","1991","3.95"
"HUN","","ALL","1992","3.91"
"HUN","","ALL","1993","4"
"HUN","","ALL","1994","3.4"
"HUN","","ALL","1995","3.39"
"HUN","","ALL","1996","3.1"
"HUN","","ALL","1997","3.19"
"HUN","","ALL","1998","3.14"
"HUN","","ALL","1999","2.81"
"HUN","","ALL","2000","2.53"
"HUN","","ALL","2001","2.31"
"HUN","","ALL","2002","2.38"
"HUN","","ALL","2003","1.87"
"HUN","","ALL","2004","2.04"
"HUN","","ALL","2005","1.8"
"HUN","","ALL","2006","1.87"
"HUN","","ALL","2007","1.65"
"HUN","","ALL","2008","1.91"
"HUN","","ALL","2009","1.32"
"HUN","","ALL","2010","1.37"
"HUN","","ALL","2011","1.43"
"HUN","","ALL","2012","1.31"
"HUN","","ALL","2013","1.13"
"HUN","","ALL","2014","0.8"
"HUN","","ALL","2015","1.13"
"HUN","","ALL","2016","0.96"
"HUN","","ALL","2017","0.78"
"HUN","","ALL","2018","1.07"
"HUN","","ALL","2019","0.79"
"IRL","","ALL","1968","0.36"
"IRL","","ALL","1969","0.28"
"IRL","","ALL","1970","0.37"
"IRL","","ALL","1971","0.51"
"IRL","","ALL","1972","0.74"
"IRL","","ALL","1973","0.37"
"IRL","","ALL","1974","0.78"
"IRL","","ALL","1975","1.02"
"IRL","","ALL","1976","0.38"
"IRL","","ALL","1977","0.92"
"IRL","","ALL","1978","0.77"
"IRL","","ALL","1979","0.91"
"IRL","","ALL","1980","0.79"
"IRL","","ALL","1981","1.78"
"IRL","","ALL","1982","0.64"
"IRL","","ALL","1983","0.87"
"IRL","","ALL","1984","0.61"
"IRL","","ALL","1985","0.74"
"IRL","","ALL","1986","0.91"
"IRL","","ALL","1987","1.1"
"IRL","","ALL","1988","0.89"
"IRL","","ALL","1989","0.62"
"IRL","","ALL","1990","0.69"
"IRL","","ALL","1991","0.65"
"IRL","","ALL","1992","0.8"
"IRL","","ALL","1993","0.67"
"IRL","","ALL","1994","0.7"
"IRL","","ALL","1995","0.76"
"IRL","","ALL","1996","0.95"
"IRL","","ALL","1997","0.87"
"IRL","","ALL","1998","1.06"
"IRL","","ALL","1999","0.97"
"IRL","","ALL","2000","0.95"
"IRL","","ALL","2001","1.03"
"IRL","","ALL","2002","1.02"
"IRL","","ALL","2003","0.85"
"IRL","","ALL","2004","0.56"
"IRL","","ALL","2005","0.89"
"IRL","","ALL","2006","0.91"
"IRL","","ALL","2007","1.02"
"IRL","","ALL","2008","0.85"
"IRL","","ALL","2009","1.02"
"IRL","","ALL","2011","0.61"
"IRL","","ALL","2012","0.81"
"IRL","","ALL","2013","0.57"
"IRL","","ALL","2015","0.45"
"IRL","","ALL","2018","0.47"
"ISL","","ALL","1971","1.27"
"ISL","","ALL","1972","0"
"ISL","","ALL","1973","2.99"
"ISL","","ALL","1974","2.44"
"ISL","","ALL","1975","0.65"
"ISL","","ALL","1976","2.3"
"ISL","","ALL","1977","0.96"
"ISL","","ALL","1978","1.24"
"ISL","","ALL","1979","1.96"
"ISL","","ALL","1980","0.64"
"ISL","","ALL","1981","1.66"
"ISL","","ALL","1982","0"
"ISL","","ALL","1983","0.66"
"ISL","","ALL","1984","0.44"
"ISL","","ALL","1985","1.2"
"ISL","","ALL","1986","1.25"
"ISL","","ALL","1987","0.81"
"ISL","","ALL","1988","1.78"
"ISL","","ALL","1989","0"
"ISL","","ALL","1990","0.54"
"ISL","","ALL","1991","2.02"
"ISL","","ALL","1992","1.34"
"ISL","","ALL","1993","0.33"
"ISL","","ALL","1994","0"
"ISL","","ALL","1995","0"
"ISL","","ALL","1996","0.59"
"ISL","","ALL","1997","1.02"
"ISL","","ALL","1999","0.64"
"ISL","","ALL","2000","2.11"
"ISL","","ALL","2001","0.71"
"ISL","","ALL","2002","1.88"
"ISL","","ALL","2004","1.37"
"ISL","","ALL","2005","1.03"
"ISL","","ALL","2006","0.33"
"ISL","","ALL","2007","0.63"
"ISL","","ALL","2008","0.27"
"ISL","","ALL","2009","0.31"
"ISL","","ALL","2010","0.65"
"ISL","","ALL","2011","0.95"
"ISL","","ALL","2012","0.33"
"ISL","","ALL","2013","0.82"
"ISL","","ALL","2014","0.3"
"ISL","","ALL","2015","0.9"
"ISL","","ALL","2016","0.32"
"ISL","","ALL","2017","0.88"
"ISL","","ALL","2018","0.25"
"ISL","","ALL","2020","0.59"
"ISL","","ALL","2021","0.24"
"ISR","","ALL","1970","1.63"
"ISR","","ALL","1971","0.99"
"ISR","","ALL","1972","1.73"
"ISR","","ALL","1973","0.63"
"ISR","","ALL","1974","1.18"
"ISR","","ALL","1975","1.59"
"ISR","","ALL","1976","1.82"
"ISR","","ALL","1977","1.64"
"ISR","","ALL","1978","1.72"
"ISR","","ALL","1979","1.93"
"ISR","","ALL","1980","1.93"
"ISR","","ALL","1981","2.11"
"ISR","","ALL","1982","1.89"
"ISR","","ALL","1983","2.03"
"ISR","","ALL","1984","1.65"
"ISR","","ALL","1985","2.41"
"ISR","","ALL","1986","1.98"
"ISR","","ALL","1987","1.48"
"ISR","","ALL","1988","1.42"
"ISR","","ALL","1989","2.74"
"ISR","","ALL","1990","2.01"
"ISR","","ALL","1991","1.38"
"ISR","","ALL","1992","1.28"
"ISR","","ALL","1993","2.43"
"ISR","","ALL","1994","2.34"
"ISR","","ALL","1995","1.45"
"ISR","","ALL","1996","1.1"
"ISR","","ALL","1997","0.54"
"ISR","","ALL","1998","0.47"
"ISR","","ALL","1999","2.16"
"ISR","","ALL","2000","3.02"
"ISR","","ALL","2001","5.82"
"ISR","","ALL","2002","8.02"
"ISR","","ALL","2003","5.16"
"ISR","","ALL","2004","3.67"
"ISR","","ALL","2005","3.28"
"ISR","","ALL","2006","3.26"
"ISR","","ALL","2007","2.11"
"ISR","","ALL","2008","2.08"
"ISR","","ALL","2009","2.11"
"ISR","","ALL","2010","2.14"
"ISR","","ALL","2011","2.26"
"ISR","","ALL","2012","1.77"
"ISR","","ALL","2013","1.74"
"ISR","","ALL","2014","1.67"
"ISR","","ALL","2015","1.78"
"ISR","","ALL","2016","1.47"
"ISR","","ALL","2017","1.63"
"ISR","","ALL","2018","1.52"
"ISR","","ALL","2019","1.66"
"ISR","","ALL","2020","1.51"
"ISR","","ALL","2021","1.81"
"ITA","","ALL","1968","0.91"
"ITA","","ALL","1969","0.86"
"ITA","","ALL","1970","0.84"
"ITA","","ALL","1971","1.02"
"ITA","","ALL","1972","1.08"
"ITA","","ALL","1973","1.18"
"ITA","","ALL","1974","1.16"
"ITA","","ALL","1975","1.32"
"ITA","","ALL","1976","1.4"
"ITA","","ALL","1977","1.45"
"ITA","","ALL","1978","1.46"
"ITA","","ALL","1979","1.61"
"ITA","","ALL","1980","1.91"
"ITA","","ALL","1981","1.92"
"ITA","","ALL","1982","2.1"
"ITA","","ALL","1983","1.93"
"ITA","","ALL","1984","1.65"
"ITA","","ALL","1985","1.46"
"ITA","","ALL","1986","1.25"
"ITA","","ALL","1987","1.59"
"ITA","","ALL","1988","1.8"
"ITA","","ALL","1989","2.17"
"ITA","","ALL","1990","2.56"
"ITA","","ALL","1991","2.72"
"ITA","","ALL","1992","2.14"
"ITA","","ALL","1993","1.65"
"ITA","","ALL","1994","1.49"
"ITA","","ALL","1995","1.42"
"ITA","","ALL","1996","1.37"
"ITA","","ALL","1997","1.17"
"ITA","","ALL","1998","1.22"
"ITA","","ALL","1999","1.17"
"ITA","","ALL","2000","0.99"
"ITA","","ALL","2001","0.91"
"ITA","","ALL","2002","0.93"
"ITA","","ALL","2003","1.07"
"ITA","","ALL","2004","1.03"
"ITA","","ALL","2005","0.88"
"ITA","","ALL","2006","0.86"
"ITA","","ALL","2007","0.91"
"ITA","","ALL","2008","0.81"
"ITA","","ALL","2009","0.82"
"ITA","","ALL","2010","0.73"
"ITA","","ALL","2011","0.74"
"ITA","","ALL","2012","0.74"
"ITA","","ALL","2013","0.65"
"ITA","","ALL","2014","0.59"
"ITA","","ALL","2015","0.6"
"ITA","","ALL","2016","0.57"
"ITA","","ALL","2017","0.52"
"ITA","","ALL","2018","0.5"
"ITA","","ALL","2019","0.39"
"ITA","","ALL","2020","0.35"
"KAZ","","ALL","1981","11.36"
"KAZ","","ALL","1982","10.82"
"KAZ","","ALL","1985","9.08"
"KAZ","","ALL","1986","6.24"
"KAZ","","ALL","1987","7.15"
"KAZ","","ALL","1988","7.82"
"KAZ","","ALL","1989","11.09"
"KAZ","","ALL","1990","12.77"
"KAZ","","ALL","1991","13.03"
"KAZ","","ALL","1992","15.75"
"KAZ","","ALL","1993","19.02"
"KAZ","","ALL","1994","19.22"
"KAZ","","ALL","1995","21.99"
"KAZ","","ALL","1996","20.97"
"KAZ","","ALL","1997","20.09"
"KAZ","","ALL","1998","20.03"
"KAZ","","ALL","1999","18.18"
"KAZ","","ALL","2000","18.21"
"KAZ","","ALL","2001","16.84"
"KAZ","","ALL","2002","14.06"
"KAZ","","ALL","2003","15.63"
"KAZ","","ALL","2004","16.92"
"KAZ","","ALL","2005","15.03"
"KAZ","","ALL","2006","13.69"
"KAZ","","ALL","2007","12.88"
"KAZ","","ALL","2008","11.7"
"KAZ","","ALL","2009","9.95"
"KAZ","","ALL","2010","9.27"
"KAZ","","ALL","2011","9.58"
"KAZ","","ALL","2012","8.73"
"KAZ","","ALL","2013","6.64"
"KAZ","","ALL","2014","6.3"
"KAZ","","ALL","2015","6.36"
"KAZ","","ALL","2016","5.7"
"KAZ","","ALL","2017","5.42"
"KAZ","","ALL","2018","5.26"
"KAZ","","ALL","2019","4.61"
"KAZ","","ALL","2020","3.94"
"KAZ","","ALL","2021","3.4"
"KGZ","","ALL","1981","9.53"
"KGZ","","ALL","1982","8.49"
"KGZ","","ALL","1985","6.82"
"KGZ","","ALL","1986","3.58"
"KGZ","","ALL","1987","5.22"
"KGZ","","ALL","1988","6.14"
"KGZ","","ALL","1989","9.17"
"KGZ","","ALL","1990","17.62"
"KGZ","","ALL","1991","11.87"
"KGZ","","ALL","1992","15.71"
"KGZ","","ALL","1993","17.75"
"KGZ","","ALL","1994","19.67"
"KGZ","","ALL","1995","17.29"
"KGZ","","ALL","1996","14.85"
"KGZ","","ALL","1997","11.78"
"KGZ","","ALL","1998","9.62"
"KGZ","","ALL","1999","9.47"
"KGZ","","ALL","2000","10.41"
"KGZ","","ALL","2001","8.88"
"KGZ","","ALL","2002","8.14"
"KGZ","","ALL","2003","8.04"
"KGZ","","ALL","2004","8.12"
"KGZ","","ALL","2005","9.24"
"KGZ","","ALL","2006","7.98"
"KGZ","","ALL","2007","7.21"
"KGZ","","ALL","2008","6.63"
"KGZ","","ALL","2009","7.68"
"KGZ","","ALL","2010","7.58"
"KGZ","","ALL","2011","7.02"
"KGZ","","ALL","2012","5.54"
"KGZ","","ALL","2013","4.7"
"KGZ","","ALL","2014","4.23"
"KGZ","","ALL","2015","4.49"
"KGZ","","ALL","2016","3.28"
"LTU","","ALL","1981","6.83"
"LTU","","ALL","1982","6.59"
"LTU","","ALL","1985","6.14"
"LTU","","ALL","1986","4.99"
"LTU","","ALL","1987","3.86"
"LTU","","ALL","1988","4.75"
"LTU","","ALL","1989","5.85"
"LTU","","ALL","1990","7.76"
"LTU","","ALL","1991","9.32"
"LTU","","ALL","1992","10.7"
"LTU","","ALL","1993","12.86"
"LTU","","ALL","1994","13.91"
"LTU","","ALL","1995","12.1"
"LTU","","ALL","1996","9.56"
"LTU","","ALL","1997","9.52"
"LTU","","ALL","1998","8.64"
"LTU","","ALL","1999","8.44"
"LTU","","ALL","2000","9.97"
"LTU","","ALL","2001","10.17"
"LTU","","ALL","2002","7.17"
"LTU","","ALL","2003","9.47"
"LTU","","ALL","2004","8.46"
"LTU","","ALL","2005","9.08"
"LTU","","ALL","2006","7.56"
"LTU","","ALL","2007","7.22"
"LTU","","ALL","2008","7.34"
"LTU","","ALL","2009","5.93"
"LTU","","ALL","2010","5.33"
"LTU","","ALL","2011","5"
"LTU","","ALL","2012","4.3"
"LTU","","ALL","2013","4.64"
"LTU","","ALL","2014","3.68"
"LTU","","ALL","2015","3.96"
"LTU","","ALL","2016","3.32"
"LTU","","ALL","2017","2.71"
"LTU","","ALL","2018","2.42"
"LTU","","ALL","2019","2.07"
"LTU","","ALL","2020","2.16"
"LTU","","ALL","2021","1.63"
"LTU","","ALL","2022","1.71"
"LUX","","ALL","1971","1.48"
"LUX","","ALL","1972","0.73"
"LUX","","ALL","1973","0.66"
"LUX","","ALL","1974","0.63"
"LUX","","ALL","1975","0.54"
"LUX","","ALL","1976","0.73"
"LUX","","ALL","1977","1.42"
"LUX","","ALL","1978","1.33"
"LUX","","ALL","1979","1.58"
"LUX","","ALL","1980","1.86"
"LUX","","ALL","1981","1.23"
"LUX","","ALL","1982","2.43"
"LUX","","ALL","1983","1.68"
"LUX","","ALL","1984","2.03"
"LUX","","ALL","1985","1.55"
"LUX","","ALL","1986","2"
"LUX","","ALL","1987","1.63"
"LUX","","ALL","1988","1.32"
"LUX","","ALL","1989","2.91"
"LUX","","ALL","1990","3.02"
"LUX","","ALL","1991","1.99"
"LUX","","ALL","1992","1.9"
"LUX","","ALL","1993","0.21"
"LUX","","ALL","1994","1.11"
"LUX","","ALL","1995","0.73"
"LUX","","ALL","1996","0.86"
"LUX","","ALL","1997","0.55"
"LUX","","ALL","1998","0.75"
"LUX","","ALL","1999","0.73"
"LUX","","ALL","2000","1.13"
"LUX","","ALL","2001","2.16"
"LUX","","ALL","2002","1.87"
"LUX","","ALL","2003","0.92"
"LUX","","ALL","2004","0.47"
"LUX","","ALL","2005","1.5"
"LUX","","ALL","2006","1.35"
"LUX","","ALL","2007","1.2"
"LUX","","ALL","2008","1.13"
"LUX","","ALL","2009","0.92"
"LUX","","ALL","2010","2.06"
"LUX","","ALL","2011","0.45"
"LUX","","ALL","2012","0.17"
"LUX","","ALL","2013","0.16"
"LUX","","ALL","2014","0.66"
"LUX","","ALL","2015","0.75"
"LUX","","ALL","2016","0.58"
"LUX","","ALL","2017","0.15"
"LUX","","ALL","2018","0.08"
"LUX","","ALL","2019","0.63"
"LUX","","ALL","2020","0.32"
"LUX","","ALL","2021","0.71"
"LUX","","ALL","2022","1.41"
"LVA","","ALL","1980","5.86"
"LVA","","ALL","1981","6.92"
"LVA","","ALL","1982","6.03"
"LVA","","ALL","1983","6.51"
"LVA","","ALL","1984","5.99"
"LVA","","ALL","1985","5.34"
"LVA","","ALL","1986","4.32"
"LVA","","ALL","1987","4.23"
"LVA","","ALL","1988","5.91"
"LVA","","ALL","1989","8.81"
"LVA","","ALL","1990","9.14"
"LVA","","ALL","1991","11.5"
"LVA","","ALL","1992","15.99"
"LVA","","ALL","1993","24.73"
"LVA","","ALL","1994","23.16"
"LVA","","ALL","1995","18.1"
"LVA","","ALL","1996","15.45"
"LVA","","ALL","1997","16.14"
"LVA","","ALL","1998","12.79"
"LVA","","ALL","1999","12.47"
"LVA","","ALL","2000","12.45"
"LVA","","ALL","2001","12.22"
"LVA","","ALL","2002","11.16"
"LVA","","ALL","2003","10.5"
"LVA","","ALL","2004","9.3"
"LVA","","ALL","2005","10.12"
"LVA","","ALL","2006","9.47"
"LVA","","ALL","2007","8.3"
"LVA","","ALL","2008","7.45"
"LVA","","ALL","2009","6.23"
"LVA","","ALL","2010","5.99"
"LVA","","ALL","2011","5.8"
"LVA","","ALL","2012","5.92"
"LVA","","ALL","2013","5.63"
"LVA","","ALL","2014","6.35"
"LVA","","ALL","2015","4.68"
"LVA","","ALL","2016","4.1"
"LVA","","ALL","2017","3.29"
"LVA","","ALL","2018","3.62"
"LVA","","ALL","2019","3.16"
"LVA","","ALL","2020","3.2"
"LVA","","ALL","2021","3.23"
"MDA","","ALL","1981","10.71"
"MDA","","ALL","1982","10.52"
"MDA","","ALL","1985","8.4"
"MDA","","ALL","1986","6.75"
"MDA","","ALL","1987","6.26"
"MDA","","ALL","1988","8.34"
"MDA","","ALL","1989","9.04"
"MDA","","ALL","1990","9.86"
"MDA","","ALL","1991","9.62"
"MDA","","ALL","1992","14.87"
"MDA","","ALL","1993","13.58"
"MDA","","ALL","1994","15.5"
"MDA","","ALL","1995","17.87"
"MDA","","ALL","1996","14.57"
"MDA","","ALL","1997","14.1"
"MDA","","ALL","1998","12.35"
"MDA","","ALL","1999","11.94"
"MDA","","ALL","2000","12.68"
"MDA","","ALL","2001","11.83"
"MDA","","ALL","2002","10.9"
